"","Cust_id","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"9055",10162,7.2,0,3,0,1,8,1,3,0,1,9
"9056",8534,7.6,0,5,0,1,6,1,8,0,1,7
"9057",9876,7.9,0,1,0,1,7,1,5,0,1,9
"9058",7924,7.9,0,1,0,1,8,1,8,0,1,5
"9059",264,8,0,1,0,1,5,0,4,0,1,4
"9060",6940,8.2,0,3,0,1,6,1,1,0,1,9
"9061",8846,8.4,0,2,0,1,6,1,3,1,1,2
"9062",7062,8.4,0,3,0,1,6,1,7,1,1,9
"9063",749,8.9,0,4,0,1,7,0,4,1,1,4
"9064",682,8.9,0,5,0,1,5,0,2,1,1,0
"9065",7920,9,0,4,0,1,5,1,1,1,1,3
"9066",2319,9.8,0,5,0,1,5,0,4,1,1,4
"9067",7290,10.1,0,4,0,1,5,1,3,1,1,3
"9068",2926,10.1,0,1,0,1,6,0,2,1,1,4
"9069",7502,10.4,0,5,0,1,7,1,4,1,1,6
"9070",8611,10.7,0,2,0,1,8,1,5,1,1,0
"9071",3860,10.8,0,3,0,1,8,0,8,1,1,6
"9072",7753,11,0,4,0,1,5,1,2,1,1,4
"9073",8540,11.1,0,4,0,1,7,1,3,1,1,5
"9074",9922,11.4,0,1,0,1,6,1,8,1,1,0
"9075",5107,11.5,0,1,0,1,5,0,7,1,1,2
"9076",6732,11.6,0,1,0,1,7,1,8,1,1,2
"9077",1826,12.1,0,4,0,1,6,0,2,1,1,4
"9078",618,12.4,0,4,0,1,8,0,3,1,1,3
"9079",1477,12.7,0,1,0,1,8,0,2,1,1,1
"9080",4445,13.1,0,4,0,1,7,0,1,1,1,3
"9081",9784,13.2,0,3,0,1,8,1,4,1,1,0
"9082",3465,13.8,0,5,0,1,5,0,4,1,1,0
"9083",7091,13.9,0,2,0,1,5,1,8,1,1,1
"9084",1696,14.3,0,1,0,1,8,0,7,1,1,7
"9085",3598,14.4,0,2,0,1,8,0,4,1,1,2
"9086",1982,15,0,1,0,1,5,0,4,1,1,4
"9087",9956,15.6,0,4,0,1,5,1,3,1,1,4
"9088",7358,15.7,0,3,0,1,7,1,3,1,1,2
"9089",1950,15.8,0,2,0,1,7,0,1,1,1,4
"9090",10674,16,0,5,0,1,6,1,5,1,1,0
"9091",7488,16.5,0,4,0,1,6,1,6,1,1,8
"9092",10,16.6,0,5,0,1,7,0,8,1,1,6
"9093",3898,16.8,0,5,0,1,5,0,8,1,1,1
"9094",7036,16.8,0,2,0,1,6,1,4,1,1,0
"9095",2360,17.1,0,1,0,1,7,0,5,1,1,8
"9096",6146,17.6,0,1,0,1,8,1,3,1,1,3
"9097",194,17.8,0,3,0,1,7,0,1,1,1,3
"9098",1629,18,0,4,0,1,8,0,2,1,1,4
"9099",7998,18.1,0,2,0,1,8,1,7,1,1,6
"9100",1127,18.3,0,3,0,1,8,0,5,1,1,0
"9101",2408,18.9,0,3,0,1,6,0,4,1,1,6
"9102",2656,19.3,0,2,0,1,5,0,7,1,1,7
"9103",3578,19.7,0,4,0,1,8,0,5,1,1,0
"9104",1026,19.9,0,3,0,1,8,0,5,1,1,6
"9105",7696,20.2,0,5,0,1,7,1,1,1,1,0
"9106",7755,20.4,0,1,0,1,5,1,2,1,1,0
"9107",1060,20.8,0,1,0,1,5,0,1,1,1,9
"9108",3782,20.8,0,1,0,1,6,0,4,1,1,6
"9109",1300,20.9,0,1,0,1,7,0,5,1,1,9
"9110",2346,21.1,0,4,0,1,6,0,8,1,1,7
"9111",8990,21.3,0,1,0,1,8,1,7,1,1,4
"9112",2087,21.5,0,2,0,1,5,0,2,1,1,0
"9113",4320,21.6,0,1,0,1,6,0,5,1,1,4
"9114",7144,21.7,0,1,0,1,8,1,6,1,1,9
"9115",3130,21.8,0,4,0,1,8,0,6,1,1,3
"9116",4334,21.9,0,3,0,1,7,0,2,1,1,2
"9117",869,22.1,0,3,0,1,8,0,5,1,1,3
"9118",8478,22.6,0,4,0,1,7,1,7,1,1,8
"9119",178,22.7,0,3,0,1,7,0,6,1,1,10
"9120",7334,23.1,0,3,0,1,8,1,6,1,1,5
"9121",2585,23.2,0,1,0,1,6,0,8,1,1,4
"9122",1426,23.3,0,1,0,1,8,0,8,1,1,9
"9123",7176,23.8,0,4,0,1,6,1,6,1,1,6
"9124",1255,23.9,0,3,0,1,5,0,1,1,1,3
"9125",9861,24.2,0,3,0,1,7,1,5,1,1,3
"9126",2250,24.4,0,3,0,1,5,0,5,1,1,8
"9127",10756,24.9,0,4,0,1,7,1,3,1,1,10
"9128",2028,25.2,0,3,0,1,7,0,5,1,1,4
"9129",5724,25.7,0,4,0,1,7,1,6,1,1,2
"9130",565,26.5,0,4,0,1,8,0,6,1,1,4
"9131",1715,26.7,0,2,0,1,5,0,4,1,1,2
"9132",8685,26.9,0,4,0,1,7,1,7,1,1,4
"9133",9269,27.3,0,5,0,1,8,1,5,1,1,1
"9134",2517,27.4,0,1,0,1,6,0,2,1,1,4
"9135",472,27.4,0,1,0,1,5,0,5,1,1,3
"9136",8698,27.8,0,1,0,1,8,1,3,1,1,1
"9137",9425,28,0,3,0,1,7,1,6,1,1,4
"9138",10310,28.2,0,3,0,1,8,1,6,1,1,0
"9139",1579,28.3,0,2,0,1,6,0,4,1,1,2
"9140",6228,29,0,3,0,1,7,1,7,1,1,2
"9141",2651,29.1,0,3,0,1,8,0,2,1,1,0
"9142",6820,29.4,0,5,0,1,5,1,2,1,1,7
"9143",7368,29.8,0,2,0,1,5,1,5,1,1,5
"9144",8660,29.9,0,1,0,1,8,1,4,1,1,5
"9145",362,29.9,0,3,0,1,6,0,5,1,1,5
"9146",1702,0.2,0,3,0,1,7,0,3,1,1,6
"9147",7109,1,0,4,0,1,8,1,3,1,1,4
"9148",7740,1,0,4,0,1,8,1,1,1,1,7
"9149",10288,1.2,0,1,0,1,8,1,7,1,1,4
"9150",2596,1.3,0,1,0,1,8,0,5,1,1,8
"9151",6070,1.7,0,1,0,1,8,1,2,1,1,6
"9152",2824,1.9,0,5,0,1,8,0,8,1,1,1
"9153",5334,2,0,4,0,1,6,0,2,1,1,1
"9154",10680,2.1,0,5,0,1,5,1,5,1,1,8
"9155",1066,2.3,0,1,0,1,6,0,8,1,1,7
"9156",10628,2.5,0,4,0,1,7,1,1,1,1,5
"9157",2403,2.6,0,2,0,1,7,0,5,1,1,1
"9158",10822,2.9,0,3,0,1,7,1,6,1,1,0
"9159",10113,3.1,0,5,0,1,6,1,2,1,1,0
"9160",6974,3.2,0,4,0,1,6,1,1,1,1,2
"9161",906,3.3,0,5,0,1,5,0,4,1,1,10
"9162",10736,3.3,0,4,0,1,6,1,7,1,1,1
"9163",9722,3.8,0,5,0,1,8,1,7,1,1,3
"9164",5888,3.9,0,5,0,1,6,1,7,1,1,1
"9165",9379,4.2,0,5,0,1,5,1,4,1,1,0
"9166",5988,4.4,0,4,0,1,8,1,3,1,1,8
"9167",10590,4.6,0,2,0,1,8,1,8,1,1,2
"9168",9868,4.7,0,5,0,1,7,1,6,1,1,7
"9169",8839,5,0,5,0,1,7,1,4,1,1,1
"9170",9694,5,0,1,0,1,6,1,5,1,1,6
"9171",500,5.7,0,4,0,1,5,0,7,1,1,9
"9172",4858,5.7,0,3,0,1,8,0,7,1,1,9
"9173",3772,6.7,0,1,0,1,7,0,5,1,1,2
"9174",6734,6.8,0,5,0,1,8,1,6,1,1,9
"9175",8511,7.1,0,3,0,1,7,1,2,1,1,0
"9176",5604,7.3,0,3,0,1,6,1,6,1,1,9
"9177",2764,7.6,0,4,0,1,7,0,3,1,1,3
"9178",3518,7.7,0,3,0,1,7,0,5,1,1,6
"9179",5672,7.7,0,4,0,1,8,1,5,1,1,2
"9180",8481,8.3,0,1,0,1,6,1,6,1,1,0
"9181",5929,8.4,0,3,0,1,7,1,6,1,1,3
"9182",7244,8.6,0,5,0,1,8,1,2,1,1,2
"9183",7515,8.9,0,2,0,1,5,1,6,1,1,1
"9184",8664,9.2,0,5,0,1,6,1,2,1,1,5
"9185",4638,9.4,0,2,0,1,5,0,8,1,1,10
"9186",862,10.3,0,4,0,1,7,0,5,1,1,4
"9187",136,10.4,0,5,0,1,5,0,7,1,1,0
"9188",4995,10.4,0,1,0,1,8,0,5,1,1,4
"9189",4516,10.7,0,3,0,1,8,0,7,1,1,10
"9190",1107,10.8,0,1,0,1,6,0,5,1,1,4
"9191",5813,11.5,0,2,0,1,8,1,3,1,1,0
"9192",3702,11.7,0,1,0,1,7,0,8,1,1,5
"9193",5546,11.8,0,4,0,1,5,1,1,1,1,4
"9194",9510,12.3,0,3,0,1,7,1,3,1,1,5
"9195",8421,12.5,0,3,0,1,6,1,1,1,1,4
"9196",7916,12.6,0,3,0,1,7,1,7,1,1,8
"9197",4831,12.6,0,1,0,1,8,0,7,1,1,2
"9198",8998,12.6,0,3,0,1,5,1,7,1,1,5
"9199",9009,12.6,0,4,0,1,7,1,2,1,1,0
"9200",7347,12.6,0,1,0,1,5,1,3,1,1,1
"9201",7728,12.9,0,5,0,1,5,1,7,1,1,6
"9202",846,13.1,0,5,0,1,6,0,1,1,1,7
"9203",9140,13.5,0,3,0,1,6,1,3,1,1,9
"9204",1024,13.6,0,5,0,1,5,0,6,1,1,4
"9205",9692,13.6,0,1,0,1,5,1,1,1,1,2
"9206",1692,13.6,0,2,0,1,5,0,5,1,1,2
"9207",9125,14,0,2,0,1,8,1,6,1,1,1
"9208",6010,14.3,0,2,0,1,5,1,4,1,1,7
"9209",1830,14.3,0,5,0,1,7,0,7,1,1,5
"9210",9496,14.4,0,5,0,1,7,1,4,1,1,2
"9211",3000,14.4,0,5,0,1,5,0,8,1,1,2
"9212",960,14.5,0,5,0,1,6,0,8,1,1,8
"9213",3640,14.6,0,3,0,1,5,0,8,1,1,9
"9214",5567,15.6,0,3,0,1,7,1,6,1,1,1
"9215",1245,15.7,0,4,0,1,8,0,7,1,1,2
"9216",2751,15.7,0,2,0,1,6,0,4,1,1,4
"9217",2912,16,0,2,0,1,8,0,3,1,1,9
"9218",3468,16.2,0,2,0,1,5,0,5,1,1,1
"9219",830,16.3,0,3,0,1,6,0,1,1,1,3
"9220",7500,16.4,0,5,0,1,6,1,5,1,1,1
"9221",4021,17,0,4,0,1,7,0,6,1,1,1
"9222",9754,17.2,0,3,0,1,6,1,2,1,1,2
"9223",5248,17.3,0,2,0,1,5,0,3,1,1,5
"9224",7840,17.4,0,4,0,1,5,1,1,1,1,4
"9225",10256,17.6,0,1,0,1,7,1,8,1,1,5
"9226",6926,17.8,0,4,0,1,6,1,5,1,1,7
"9227",9196,17.9,0,5,0,1,6,1,7,1,1,6
"9228",4966,18,0,4,0,1,6,0,2,1,1,3
"9229",4903,18.4,0,2,0,1,7,0,6,1,1,1
"9230",9880,18.6,0,3,0,1,8,1,4,1,1,0
"9231",5690,18.7,0,4,0,1,6,1,6,1,1,6
"9232",6908,19,0,5,0,1,7,1,6,1,1,7
"9233",9313,20.3,0,2,0,1,8,1,2,1,1,2
"9234",8521,20.4,0,5,0,1,6,1,2,1,1,1
"9235",3539,21,0,2,0,1,5,0,4,1,1,1
"9236",9631,21.6,0,2,0,1,6,1,3,1,1,1
"9237",4384,21.7,0,2,0,1,6,0,2,1,1,10
"9238",7793,21.7,0,1,0,1,6,1,6,1,1,0
"9239",7561,21.8,0,4,0,1,5,1,6,1,1,2
"9240",4772,21.8,0,2,0,1,8,0,5,1,1,0
"9241",4204,22.3,0,1,0,1,5,0,5,1,1,5
"9242",7965,22.5,0,1,0,1,8,1,1,1,1,1
"9243",10243,23.1,0,2,0,1,6,1,7,1,1,1
"9244",5564,23.4,0,5,0,1,6,1,8,1,1,10
"9245",5664,23.6,0,5,0,1,7,1,7,1,1,5
"9246",8287,24.1,0,2,0,1,5,1,7,1,1,2
"9247",6422,24.2,0,1,0,1,6,1,8,1,1,5
"9248",5537,24.8,0,5,0,1,6,1,3,1,1,4
"9249",8070,24.8,0,3,0,1,8,1,4,1,1,10
"9250",9546,24.9,0,3,0,1,6,1,3,1,1,7
"9251",5302,25,0,3,0,1,5,0,2,1,1,10
"9252",6126,25.2,0,2,0,1,8,1,1,1,1,5
"9253",8596,25.2,0,2,0,1,5,1,8,1,1,10
"9254",9630,25.3,0,3,0,1,6,1,7,1,1,0
"9255",9424,25.6,0,5,0,1,8,1,7,1,1,4
"9256",5290,25.6,0,1,0,1,6,0,7,1,1,1
"9257",8730,25.6,0,1,0,1,6,1,6,1,1,6
"9258",60,25.9,0,1,0,1,7,0,3,1,1,3
"9259",2057,26,0,2,0,1,5,0,3,1,1,3
"9260",7116,26.1,0,3,0,1,7,1,5,1,1,5
"9261",6414,26.6,0,5,0,1,8,1,4,1,1,10
"9262",9342,26.7,0,2,0,1,7,1,1,1,1,8
"9263",3897,26.7,0,5,0,1,5,0,6,1,1,0
"9264",6546,27.8,0,1,0,1,6,1,1,1,1,10
"9265",2382,28.5,0,5,0,1,5,0,7,1,1,10
"9266",350,28.5,0,5,0,1,5,0,8,1,1,4
"9267",9750,28.6,0,5,0,1,7,1,1,1,1,2
"9268",551,29,0,1,0,1,8,0,6,1,1,0
"9269",52,29.1,0,5,0,1,7,0,5,1,1,1
"9270",2114,0.5,0,1,0,1,8,0,3,1,1,7
"9271",5974,0.6,0,4,0,1,8,1,4,1,1,7
"9272",2712,0.6,0,5,0,1,8,0,2,1,1,8
"9273",8883,0.8,0,2,0,1,8,1,1,1,1,4
"9274",3164,1,0,4,0,1,6,0,2,1,1,2
"9275",6473,1.2,0,5,0,1,6,1,1,1,1,3
"9276",9493,1.4,0,4,0,1,7,1,1,1,1,2
"9277",5358,1.5,0,1,0,1,7,0,7,1,1,9
"9278",5465,1.5,0,1,0,1,8,1,3,1,1,4
"9279",2662,1.6,0,3,0,1,6,0,2,1,1,1
"9280",6263,1.7,0,1,0,1,6,1,8,1,1,2
"9281",1560,2.2,0,2,0,1,7,0,2,1,1,1
"9282",186,2.8,0,5,0,1,7,0,7,1,1,4
"9283",75,3.1,0,2,0,1,8,0,5,1,1,4
"9284",8053,3.7,0,1,0,1,7,1,2,1,1,2
"9285",439,3.7,0,3,0,1,7,0,3,1,1,0
"9286",1865,4.4,0,2,0,1,7,0,4,1,1,2
"9287",4018,5.3,0,2,0,1,5,0,1,1,1,9
"9288",1004,6.2,0,4,0,1,8,0,8,1,1,9
"9289",9054,7,0,3,0,1,5,1,5,1,1,1
"9290",6060,7.7,0,3,0,1,6,1,2,1,1,6
"9291",3721,8.3,0,5,0,1,7,0,7,1,1,1
"9292",211,8.4,0,4,0,1,5,0,8,1,1,1
"9293",9814,8.4,0,4,0,1,5,1,5,1,1,3
"9294",8093,8.5,0,5,0,1,6,1,1,1,1,2
"9295",5755,8.6,0,3,0,1,5,1,7,1,1,0
"9296",7402,9.2,0,1,0,1,8,1,1,1,1,2
"9297",1694,9.4,0,1,0,1,7,0,2,1,1,10
"9298",8412,10,0,5,0,1,5,1,2,1,1,6
"9299",7853,10.1,0,2,0,1,6,1,6,1,1,2
"9300",9668,10.4,0,5,0,1,5,1,7,1,1,5
"9301",3668,10.9,0,5,0,1,8,0,3,1,1,8
"9302",244,11.2,0,4,0,1,8,0,4,1,1,7
"9303",9409,11.7,0,1,0,1,7,1,8,1,1,2
"9304",3771,12,0,2,0,1,8,0,4,1,1,0
"9305",10690,12.3,0,3,0,1,8,1,3,1,1,10
"9306",9355,12.3,0,1,0,1,7,1,3,1,1,0
"9307",9106,12.7,0,1,0,1,6,1,1,1,1,4
"9308",8836,13,0,2,0,1,8,1,6,1,1,8
"9309",6248,13.1,0,4,0,1,7,1,8,1,1,5
"9310",4739,13.2,0,1,0,1,5,0,7,1,1,3
"9311",3758,13.3,0,5,0,1,5,0,6,1,1,1
"9312",10079,13.7,0,1,0,1,6,1,6,1,1,4
"9313",164,14,0,5,0,1,6,0,4,1,1,2
"9314",6264,14,0,5,0,1,7,1,8,1,1,3
"9315",9382,14.4,0,3,0,1,6,1,8,1,1,1
"9316",8734,14.6,0,1,0,1,7,1,4,1,1,2
"9317",8908,14.6,0,4,0,1,6,1,8,1,1,5
"9318",7093,15.1,0,3,0,1,8,1,3,1,1,2
"9319",9059,15.2,0,1,0,1,6,1,6,1,1,0
"9320",4022,15.2,0,5,0,1,8,0,2,1,1,9
"9321",7353,15.4,0,4,0,1,7,1,5,1,1,2
"9322",688,15.4,0,2,0,1,7,0,4,1,1,1
"9323",6513,15.4,0,4,0,1,6,1,3,1,1,0
"9324",2,15.7,0,2,0,1,5,0,3,1,1,5
"9325",506,15.9,0,5,0,1,8,0,7,1,1,10
"9326",8143,16.6,0,1,0,1,8,1,6,1,1,0
"9327",7349,16.6,0,2,0,1,7,1,2,1,1,4
"9328",8260,16.6,0,3,0,1,8,1,2,1,1,3
"9329",1075,16.6,0,3,0,1,8,0,3,1,1,4
"9330",904,16.6,0,1,0,1,8,0,5,1,1,6
"9331",3806,16.9,0,3,0,1,5,0,7,1,1,0
"9332",5280,17.4,0,1,0,1,7,0,8,1,1,9
"9333",4216,17.9,0,5,0,1,7,0,6,1,1,6
"9334",4620,18.3,0,1,0,1,6,0,2,1,1,4
"9335",1158,18.4,0,1,0,1,7,0,3,1,1,3
"9336",1587,19.3,0,5,0,1,6,0,5,1,1,2
"9337",5343,19.4,0,1,0,1,5,0,4,1,1,1
"9338",8106,19.6,0,4,0,1,5,1,1,1,1,8
"9339",4552,19.6,0,2,0,1,5,0,1,1,1,3
"9340",512,19.7,0,4,0,1,6,0,2,1,1,5
"9341",7532,19.9,0,3,0,1,6,1,6,1,1,6
"9342",7990,20.4,0,3,0,1,6,1,3,1,1,7
"9343",4774,20.7,0,1,0,1,6,0,8,1,1,9
"9344",10587,20.7,0,4,0,1,5,1,7,1,1,2
"9345",352,20.9,0,1,0,1,6,0,2,1,1,0
"9346",73,21.5,0,4,0,1,8,0,8,1,1,4
"9347",2162,21.5,0,1,0,1,7,0,6,1,1,4
"9348",6024,21.8,0,5,0,1,5,1,8,1,1,5
"9349",8672,21.9,0,2,0,1,7,1,3,1,1,5
"9350",219,21.9,0,5,0,1,8,0,3,1,1,2
"9351",4896,22,0,3,0,1,7,0,2,1,1,0
"9352",3058,22.2,0,3,0,1,6,0,8,1,1,7
"9353",1266,22.3,0,4,0,1,7,0,1,1,1,10
"9354",6232,22.5,0,3,0,1,8,1,6,1,1,0
"9355",6786,22.8,0,3,0,1,5,1,7,1,1,2
"9356",68,22.9,0,4,0,1,5,0,6,1,1,6
"9357",3199,23,0,4,0,1,5,0,2,1,1,2
"9358",8848,23.2,0,1,0,1,7,1,6,1,1,8
"9359",7462,23.4,0,3,0,1,6,1,3,1,1,2
"9360",6958,23.7,0,1,0,1,7,1,6,1,1,4
"9361",9346,23.9,0,1,0,1,8,1,4,1,1,5
"9362",7642,24.2,0,1,0,1,6,1,3,1,1,0
"9363",4013,24.7,0,3,0,1,7,0,6,1,1,3
"9364",6567,25.8,0,1,0,1,7,1,2,1,1,3
"9365",6980,26,0,3,0,1,6,1,3,1,1,0
"9366",7166,26.8,0,2,0,1,6,1,4,1,1,3
"9367",3734,26.9,0,3,0,1,7,0,3,1,1,5
"9368",1298,26.9,0,4,0,1,6,0,5,1,1,3
"9369",6458,27.1,0,3,0,1,8,1,6,1,1,0
"9370",3251,27.3,0,1,0,1,6,0,6,1,1,2
"9371",9219,27.4,0,2,0,1,5,1,8,1,1,0
"9372",7136,27.9,0,2,0,1,8,1,6,1,1,10
"9373",162,27.9,0,5,0,1,8,0,6,1,1,8
"9374",2224,28.2,0,1,0,1,5,0,8,1,1,6
"9375",7108,28.6,0,5,0,1,5,1,5,1,1,10
"9376",212,29.1,0,5,0,1,8,0,5,1,1,7
"9377",6002,29.9,0,1,0,1,5,1,4,1,1,2
"9378",6363,0.1,0,4,0,1,8,1,3,1,1,1
"9379",3646,0.2,0,5,0,1,8,0,3,1,1,0
"9380",1781,0.7,0,1,0,1,8,0,8,1,1,0
"9381",1718,0.9,0,3,0,1,7,0,5,1,1,7
"9382",982,1,0,2,0,1,8,0,5,1,1,6
"9383",10238,1.3,0,5,0,1,5,1,4,1,1,3
"9384",2502,1.3,0,3,0,1,8,0,8,1,1,0
"9385",324,1.7,0,5,0,1,6,0,8,1,1,10
"9386",7985,1.8,0,2,0,1,6,1,6,1,1,0
"9387",6997,2.1,0,1,0,1,7,1,6,1,1,1
"9388",5239,2.3,0,2,0,1,8,0,8,1,1,0
"9389",289,2.7,0,5,0,1,7,0,7,1,1,4
"9390",1914,3.5,0,1,0,1,8,0,1,1,1,10
"9391",7122,4.1,0,2,0,1,7,1,1,1,1,3
"9392",738,4.1,0,4,0,1,6,0,7,1,1,2
"9393",5443,4.6,0,4,0,1,5,1,7,1,1,4
"9394",4696,4.6,0,3,0,1,6,0,4,1,1,2
"9395",1160,4.6,0,4,0,1,5,0,5,1,1,3
"9396",10726,5,0,5,0,1,6,1,1,1,1,8
"9397",3026,5.3,0,4,0,1,6,0,3,1,1,10
"9398",3971,5.8,0,1,0,1,8,0,3,1,1,3
"9399",8924,5.9,0,3,0,1,6,1,4,1,1,6
"9400",9514,5.9,0,2,0,1,7,1,1,1,1,4
"9401",762,6,0,3,0,1,5,0,6,1,1,7
"9402",7163,6.1,0,3,0,1,6,1,8,1,1,2
"9403",540,6.1,0,3,0,1,8,0,1,1,1,7
"9404",1934,6.5,0,5,0,1,8,0,3,1,1,1
"9405",10720,6.7,0,3,0,1,8,1,3,1,1,5
"9406",372,7,0,5,0,1,7,0,3,1,1,1
"9407",640,7,0,3,0,1,8,0,4,1,1,7
"9408",5250,7.2,0,4,0,1,6,0,4,1,1,4
"9409",9454,7.4,0,4,0,1,7,1,2,1,1,2
"9410",7788,8,0,1,0,1,6,1,2,1,1,0
"9411",282,8.6,0,4,0,1,5,0,6,1,1,2
"9412",5422,9.2,0,1,0,1,8,1,8,1,1,10
"9413",5746,9.2,0,2,0,1,5,1,3,1,1,0
"9414",3596,9.7,0,1,0,1,7,0,8,1,1,2
"9415",7367,10.5,0,3,0,1,5,1,3,1,1,0
"9416",9208,10.7,0,1,0,1,8,1,3,1,1,5
"9417",6558,11.1,0,3,0,1,5,1,7,1,1,4
"9418",3398,11.7,0,1,0,1,7,0,8,1,1,7
"9419",4224,11.8,0,5,0,1,7,0,2,1,1,8
"9420",5560,12,0,2,0,1,7,1,4,1,1,1
"9421",304,12.3,0,1,0,1,6,0,1,1,1,9
"9422",5480,12.3,0,5,0,1,5,1,7,1,1,10
"9423",4813,12.4,0,4,0,1,6,0,7,1,1,4
"9424",9690,12.4,0,3,0,1,5,1,2,1,1,2
"9425",1610,12.5,0,4,0,1,7,0,2,1,1,6
"9426",3905,12.7,0,4,0,1,5,0,3,1,1,4
"9427",6432,13.5,0,3,0,1,6,1,2,1,1,9
"9428",944,13.6,0,2,0,1,7,0,6,1,1,0
"9429",2366,14.2,0,2,0,1,8,0,8,1,1,4
"9430",1174,14.6,0,4,0,1,6,0,4,1,1,7
"9431",6873,14.7,0,1,0,1,5,1,3,1,1,4
"9432",10297,14.9,0,5,0,1,7,1,2,1,1,4
"9433",5691,15,0,1,0,1,6,1,2,1,1,3
"9434",6730,15,0,3,0,1,8,1,4,1,1,3
"9435",3441,15.2,0,4,0,1,8,0,4,1,1,3
"9436",8513,15.4,0,2,0,1,5,1,6,1,1,2
"9437",8074,15.7,0,1,0,1,7,1,3,1,1,7
"9438",5153,15.8,0,2,0,1,8,0,4,1,1,1
"9439",2458,16.4,0,4,0,1,7,0,7,1,1,4
"9440",5576,17.5,0,5,0,1,7,1,6,1,1,1
"9441",1404,17.7,0,3,0,1,5,0,7,1,1,9
"9442",92,17.8,0,3,0,1,7,0,4,1,1,0
"9443",5768,17.9,0,4,0,1,7,1,2,1,1,7
"9444",8627,18.5,0,4,0,1,7,1,7,1,1,4
"9445",9044,18.8,0,5,0,1,5,1,3,1,1,6
"9446",971,19.1,0,3,0,1,7,0,8,1,1,1
"9447",3922,19.4,0,5,0,1,6,0,1,1,1,5
"9448",2663,19.4,0,3,0,1,8,0,5,1,1,1
"9449",6856,20.1,0,3,0,1,7,1,7,1,1,2
"9450",4574,20.2,0,3,0,1,8,0,3,1,1,0
"9451",3842,20.4,0,3,0,1,6,0,5,1,1,9
"9452",2931,20.4,0,5,0,1,7,0,3,1,1,2
"9453",216,20.4,0,2,0,1,7,0,5,1,1,10
"9454",8872,20.6,0,3,0,1,7,1,4,1,1,1
"9455",2141,20.7,0,2,0,1,5,0,6,1,1,0
"9456",9955,21.4,0,1,0,1,5,1,1,1,1,1
"9457",6405,21.5,0,1,0,1,7,1,6,1,1,1
"9458",9314,22,0,2,0,1,5,1,8,1,1,1
"9459",610,22.2,0,3,0,1,7,0,1,1,1,1
"9460",7294,22.2,0,2,0,1,7,1,7,1,1,7
"9461",10064,22.2,0,2,0,1,6,1,5,1,1,7
"9462",202,22.3,0,3,0,1,8,0,1,1,1,6
"9463",6132,22.5,0,3,0,1,8,1,2,1,1,0
"9464",5374,22.5,0,5,0,1,7,0,6,1,1,8
"9465",8226,22.6,0,3,0,1,7,1,3,1,1,3
"9466",6130,22.9,0,4,0,1,7,1,4,1,1,8
"9467",7020,22.9,0,3,0,1,6,1,7,1,1,10
"9468",366,24.1,0,4,0,1,6,0,8,1,1,6
"9469",26,24.3,0,1,0,1,6,0,1,1,1,3
"9470",7511,24.3,0,5,0,1,8,1,4,1,1,4
"9471",8635,24.4,0,5,0,1,7,1,7,1,1,2
"9472",5592,25.2,0,3,0,1,8,1,4,1,1,10
"9473",9391,25.2,0,1,0,1,7,1,5,1,1,2
"9474",4403,25.2,0,1,0,1,6,0,1,1,1,3
"9475",6952,25.7,0,2,0,1,8,1,2,1,1,10
"9476",1588,25.8,0,2,0,1,7,0,1,1,1,6
"9477",3560,25.9,0,4,0,1,6,0,8,1,1,3
"9478",4740,26.1,0,4,0,1,7,0,2,1,1,0
"9479",6936,26.1,0,2,0,1,5,1,6,1,1,10
"9480",6150,26.7,0,3,0,1,6,1,7,1,1,10
"9481",1142,26.8,0,5,0,1,8,0,5,1,1,7
"9482",801,27,0,4,0,1,6,0,7,1,1,3
"9483",4471,27.1,0,4,0,1,7,0,7,1,1,3
"9484",590,27.7,0,2,0,1,7,0,8,1,1,4
"9485",4904,27.9,0,5,0,1,6,0,7,1,1,4
"9486",775,28,0,1,0,1,6,0,6,1,1,3
"9487",5317,28,0,1,0,1,5,0,4,1,1,2
"9488",686,28.1,0,4,0,1,8,0,2,1,1,10
"9489",5305,28.5,0,4,0,1,6,0,5,1,1,4
"9490",156,28.6,0,5,0,1,8,0,7,1,1,4
"9491",10376,28.8,0,2,0,1,5,1,1,1,1,8
"9492",8388,28.9,0,3,0,1,5,1,5,1,1,5
"9493",6518,29,0,3,0,1,7,1,5,1,1,2
"9494",5536,29,0,2,0,1,5,1,2,1,1,7
"9495",938,29,0,2,0,1,8,0,4,1,1,9
"9496",4962,29.2,0,4,0,1,5,0,5,1,1,5
"9497",5944,29.4,0,2,0,1,6,1,5,1,1,7
"9498",5120,29.5,0,2,0,1,8,0,4,1,1,6
"9499",10506,29.6,0,1,0,1,8,1,4,1,1,3
"9500",10460,29.8,0,2,0,1,5,1,8,1,1,7
"9501",4504,0.2,0,1,0,1,7,0,5,1,1,0
"9502",5304,0.2,0,2,0,1,6,0,4,1,1,3
"9503",4234,0.4,0,3,0,1,7,0,7,1,1,0
"9504",7322,0.9,0,4,0,1,7,1,3,1,1,10
"9505",9452,0.9,0,3,0,1,7,1,8,1,1,4
"9506",5060,1.2,0,4,0,1,6,0,1,1,1,5
"9507",4452,1.3,0,2,0,1,5,0,1,1,1,1
